"Category","Time","Stratum","Units","Estimate","Std. Error for Estimate","Std. Error for ln(Estimate)"
"1","97","Stratum_6"," [count*km2/km2]",147426.88119057,66151.671404673,0.572388318460849
"1","98","Stratum_6"," [count*km2/km2]",139466.053427455,63073.0350213211,0.576271981304783
"1","99","Stratum_6"," [count*km2/km2]",159150.736657599,72120.7329183285,0.575249220831773
"1","100","Stratum_6"," [count*km2/km2]",144937.719302238,67876.2571914666,0.601097140506396
"1","101","Stratum_6"," [count*km2/km2]",145967.108403361,69259.9638805502,0.612802805587028
"1","0","Stratum_7"," [count*km2/km2]",301203.526332615,95079.8927418881,0.389735951412508
"1","1","Stratum_7"," [count*km2/km2]",317158.169892771,81221.9237106168,0.278088246638475
"1","2","Stratum_7"," [count*km2/km2]",217976.371352381,72852.8952491917,0.406464825070061
"1","3","Stratum_7"," [count*km2/km2]",261069.536878422,83372.7995483517,0.377444712413199
"1","4","Stratum_7"," [count*km2/km2]",190785.934306869,48513.3954108398,0.275580592278305
"1","5","Stratum_7"," [count*km2/km2]",200076.209215922,66898.222955254,0.398099952130739
"1","6","Stratum_7"," [count*km2/km2]",229914.298195176,76043.0685955254,0.394575394187326
"1","7","Stratum_7"," [count*km2/km2]",162665.897685391,44963.5361148121,0.327137814620205
"1","8","Stratum_7"," [count*km2/km2]",160799.224129902,54127.5906695881,0.403278935162734
"1","9","Stratum_7"," [count*km2/km2]",220626.640171753,73779.4154909824,0.389110922037863
"1","10","Stratum_7"," [count*km2/km2]",198748.779937939,60845.4623870854,0.331729113533796
"1","11","Stratum_7"," [count*km2/km2]",149051.721036905,51839.56467735,0.410069792289435
"1","12","Stratum_7"," [count*km2/km2]",184377.657784785,61983.4108604615,0.393391664492423
"1","13","Stratum_7"," [count*km2/km2]",108134.542729285,31880.7773873083,0.332470622743223
"1","14","Stratum_7"," [count*km2/km2]",142820.293477642,48954.5278986213,0.404095267209942
"1","15","Stratum_7"," [count*km2/km2]",165860.980015405,56503.1378342042,0.4010883072299
"1","16","Stratum_7"," [count*km2/km2]",164948.276641705,48830.9278971382,0.344371026692041
"1","17","Stratum_7"," [count*km2/km2]",128560.386153243,44198.7457353225,0.408153128605139
"1","18","Stratum_7"," [count*km2/km2]",235099.405413089,76070.5426318939,0.373813006109198
"1","19","Stratum_7"," [count*km2/km2]",164372.619512021,45149.3698783903,0.308365585088367
"1","20","Stratum_7"," [count*km2/km2]",161057.6186259,55022.2758841245,0.404457963995307
"1","21","Stratum_7"," [count*km2/km2]",243802.750172871,81799.8996392426,0.393412902507831
"1","22","Stratum_7"," [count*km2/km2]",165717.935392778,46404.3517633485,0.306315740718081
"1","23","Stratum_7"," [count*km2/km2]",177598.467168837,60812.8321135159,0.400623344887474
"1","24","Stratum_7"," [count*km2/km2]",223473.099501396,75891.9550524041,0.393658257692079
"1","25","Stratum_7"," [count*km2/km2]",220134.452342193,58237.3083705356,0.281392889430711
"1","26","Stratum_7"," [count*km2/km2]",174681.267069251,59838.040993889,0.397492370330391
"1","27","Stratum_7"," [count*km2/km2]",174154.825977704,57728.6698101882,0.380762691871731
"1","28","Stratum_7"," [count*km2/km2]",134584.738592247,34757.2399567693,0.277077730747082
"1","29","Stratum_7"," [count*km2/km2]",107587.915113256,36799.9261443862,0.395399295603552
"1","30","Stratum_7"," [count*km2/km2]",168292.48601583,55599.9799228629,0.375798475477682
"1","31","Stratum_7"," [count*km2/km2]",151323.425245072,38749.0026039564,0.270436838722548
"1","32","Stratum_7"," [count*km2/km2]",134822.614564952,45894.2082501671,0.392241220260798
"1","33","Stratum_7"," [count*km2/km2]",188600.920919824,63645.9863074214,0.384107783325971
"1","34","Stratum_7"," [count*km2/km2]",242762.326753261,55857.9936932721,0.239956642376838
"1","35","Stratum_7"," [count*km2/km2]",173084.381821477,58208.201560559,0.387731947202197
"1","36","Stratum_7"," [count*km2/km2]",205144.802646259,67195.5925137845,0.3741120256547
"1","37","Stratum_7"," [count*km2/km2]",149065.810230316,37572.1355860884,0.270620323063331
"1","38","Stratum_7"," [count*km2/km2]",169003.483385598,55174.0463484539,0.375279720353165
"1","39","Stratum_7"," [count*km2/km2]",276565.049296555,86739.5367162113,0.353704771133558
"1","40","Stratum_7"," [count*km2/km2]",131099.17428174,33515.9256739875,0.268824906881644
"1","41","Stratum_7"," [count*km2/km2]",160084.634705375,53478.4256443984,0.38619763508506
"1","42","Stratum_7"," [count*km2/km2]",226747.9533886,74445.126494477,0.380518461996459
"1","43","Stratum_7"," [count*km2/km2]",193357.547867344,52118.950269491,0.299022268986802
"1","44","Stratum_7"," [count*km2/km2]",193169.230263813,64084.7612395462,0.386738145646363
"1","45","Stratum_7"," [count*km2/km2]",298349.67071526,96497.6402116758,0.371918532198707
"1","46","Stratum_7"," [count*km2/km2]",445694.273721757,87920.9618837325,0.207161783149268
"1","47","Stratum_7"," [count*km2/km2]",278467.983755666,85348.1219693688,0.353947237793516
"1","48","Stratum_7"," [count*km2/km2]",292830.205382084,88933.7392882383,0.367924581260716
"1","49","Stratum_7"," [count*km2/km2]",301207.359267514,70085.6333413197,0.246783353659305
"1","50","Stratum_7"," [count*km2/km2]",256236.569459156,80128.5021615275,0.363892390730432
"1","51","Stratum_7"," [count*km2/km2]",345496.861000529,100052.305927462,0.333434029077562
"1","52","Stratum_7"," [count*km2/km2]",422792.573912566,96718.2996011567,0.235700143669993
"1","53","Stratum_7"," [count*km2/km2]",294686.946844249,94627.4278044713,0.368409037159996
"1","54","Stratum_7"," [count*km2/km2]",467263.480839161,129131.653203972,0.301412014502398
"1","55","Stratum_7"," [count*km2/km2]",427080.565317034,103513.818037697,0.254095212327644
"1","56","Stratum_7"," [count*km2/km2]",343368.588158937,111929.773627758,0.380235070713428
"1","57","Stratum_7"," [count*km2/km2]",479019.98785628,150734.921205521,0.362223786047298
"1","58","Stratum_7"," [count*km2/km2]",404266.978059498,95448.4055921358,0.25017758076521
"1","59","Stratum_7"," [count*km2/km2]",392055.793761432,124091.670850778,0.372644928826212
"1","60","Stratum_7"," [count*km2/km2]",478841.757859325,150645.143568419,0.36753493165256
"1","61","Stratum_7"," [count*km2/km2]",754582.295769288,147105.216053307,0.203181546490574
"1","62","Stratum_7"," [count*km2/km2]",456632.337783953,140279.144388258,0.360713139147832
"1","63","Stratum_7"," [count*km2/km2]",446178.86478688,137864.043164358,0.363141947559741
"1","64","Stratum_7"," [count*km2/km2]",1198397.42449747,308127.363652242,0.277851917713169
"1","65","Stratum_7"," [count*km2/km2]",451978.694793213,143232.216566922,0.369194331443721
"1","66","Stratum_7"," [count*km2/km2]",492946.67302892,107217.363827509,0.227797122974322
"1","67","Stratum_7"," [count*km2/km2]",579058.524678375,121904.759329803,0.22232151242561
"1","68","Stratum_7"," [count*km2/km2]",374358.998035122,114841.993362232,0.358559662979346
"1","69","Stratum_7"," [count*km2/km2]",508003.176773013,138816.090041164,0.310150980404747
"1","70","Stratum_7"," [count*km2/km2]",292835.159212488,55807.1389928245,0.200102459039696
"1","71","Stratum_7"," [count*km2/km2]",350253.44348378,108574.451595353,0.368344386384604
"1","72","Stratum_7"," [count*km2/km2]",446067.251929134,93385.2333595557,0.221708805524754
"1","73","Stratum_7"," [count*km2/km2]",435897.768940719,104607.969085642,0.250958223660377
"1","74","Stratum_7"," [count*km2/km2]",300789.382460746,91734.6917276776,0.364407298436939
"1","75","Stratum_7"," [count*km2/km2]",488190.269422022,146337.211128554,0.358463962479508
"1","76","Stratum_7"," [count*km2/km2]",484218.069997194,104329.13018741,0.225833227808126
"1","77","Stratum_7"," [count*km2/km2]",362889.938760328,108921.503961834,0.355331727521192
"1","78","Stratum_7"," [count*km2/km2]",506037.99737828,111395.392335996,0.235798145660701
"1","79","Stratum_7"," [count*km2/km2]",587106.238916183,117467.325796481,0.210907851913003
"1","80","Stratum_7"," [count*km2/km2]",420927.652118627,125260.516939184,0.348020668139192
"1","81","Stratum_7"," [count*km2/km2]",472635.944968345,131269.998494127,0.320272227919633
"1","82","Stratum_7"," [count*km2/km2]",301927.042963371,69304.6124244422,0.258807599417239
"1","83","Stratum_7"," [count*km2/km2]",347040.324299444,105480.105627493,0.365627411874491
"1","84","Stratum_7"," [count*km2/km2]",508933.447629849,159515.669093699,0.370185045967833
"1","85","Stratum_7"," [count*km2/km2]",618001.159282194,149348.344952614,0.254312530931027
"1","86","Stratum_7"," [count*km2/km2]",358294.284771648,112589.718822803,0.377272648448759
"1","87","Stratum_7"," [count*km2/km2]",356086.532177362,86348.6022080944,0.285971575066272
"1","88","Stratum_7"," [count*km2/km2]",398693.479838467,108968.221075434,0.294085319504015
"1","89","Stratum_7"," [count*km2/km2]",381609.793118584,123899.445330615,0.388505608230809
"1","90","Stratum_7"," [count*km2/km2]",489345.308579518,167868.217261406,0.417184022175882
"1","91","Stratum_7"," [count*km2/km2]",378322.995006361,135220.055890882,0.438981187319683
"1","92","Stratum_7"," [count*km2/km2]",399571.971205093,147389.392178447,0.455342264199578
"1","93","Stratum_7"," [count*km2/km2]",376641.008592069,133933.843094975,0.430365094409367
"1","94","Stratum_7"," [count*km2/km2]",383870.267971675,147126.265049922,0.471828453943059
"1","95","Stratum_7"," [count*km2/km2]",310838.12009373,118891.320465059,0.470270220689413
"1","96","Stratum_7"," [count*km2/km2]",434646.365527514,163938.186212984,0.459364182637533
"1","97","Stratum_7"," [count*km2/km2]",392392.704315878,158634.262421556,0.502608878662515
"1","98","Stratum_7"," [count*km2/km2]",312807.614712178,130333.578322598,0.522447966333983
"1","99","Stratum_7"," [count*km2/km2]",464677.473706868,191255.156850373,0.510300385597485
"1","100","Stratum_7"," [count*km2/km2]",364994.993193728,157212.938163493,0.542748606661982
"1","101","Stratum_7"," [count*km2/km2]",243249.182183857,110605.350684475,0.583048094178042
"1","0","Stratum_8"," [count*km2/km2]",12904.4544238742,5769.47429081043,0.52377671323894
"1","1","Stratum_8"," [count*km2/km2]",11283.0208021414,5228.96865460516,0.559187750126177
"1","2","Stratum_8"," [count*km2/km2]",10244.7898023767,4582.39665161329,0.521447611821563
"1","3","Stratum_8"," [count*km2/km2]",13326.693366866,5817.49937355638,0.496319974232103
"1","4","Stratum_8"," [count*km2/km2]",10035.2708988329,4693.40379794689,0.544703069576296
"1","5","Stratum_8"," [count*km2/km2]",10569.6349897952,4859.01903990679,0.519772719186058
"1","6","Stratum_8"," [count*km2/km2]",11174.8964738092,5008.28980204303,0.507209023597585
"1","7","Stratum_8"," [count*km2/km2]",8425.55617488658,3943.11230468325,0.540194415318244
"1","8","Stratum_8"," [count*km2/km2]",6618.01451826225,2984.95412935886,0.51284775395561
"1","9","Stratum_8"," [count*km2/km2]",7972.11340204098,3594.82315216747,0.506862993755948
"1","10","Stratum_8"," [count*km2/km2]",6060.37189948727,2856.78744375443,0.538836801502036
"1","11","Stratum_8"," [count*km2/km2]",5291.2396686541,2422.45247038711,0.521049960438646
"1","12","Stratum_8"," [count*km2/km2]",7166.17254848841,3247.73205094927,0.506495697392577
"1","13","Stratum_8"," [count*km2/km2]",5308.55514558948,2557.83494295076,0.545445404097319
"1","14","Stratum_8"," [count*km2/km2]",4879.34147209001,2235.78047668108,0.51760122862879
"1","15","Stratum_8"," [count*km2/km2]",7016.0435789438,3187.75099376968,0.503389087516081
"1","16","Stratum_8"," [count*km2/km2]",5406.48089024734,2563.0291753354,0.535483032958516
"1","17","Stratum_8"," [count*km2/km2]",5109.72536678706,2330.76861672412,0.509853621644396
"1","18","Stratum_8"," [count*km2/km2]",7491.12875135129,3363.39257924615,0.492997239354879
"1","19","Stratum_8"," [count*km2/km2]",6802.2044295241,3174.04249396781,0.52086912838536
"1","20","Stratum_8"," [count*km2/km2]",5602.03584954481,2546.13942912787,0.505567774417467
"1","21","Stratum_8"," [count*km2/km2]",8182.83933601532,3634.35842209548,0.485587321884293
"1","22","Stratum_8"," [count*km2/km2]",7810.19338155403,3734.28995913256,0.529076733240338
"1","23","Stratum_8"," [count*km2/km2]",9688.26503339923,4613.34650088972,0.515334844624125
"1","24","Stratum_8"," [count*km2/km2]",8603.9798278032,3839.15641651919,0.477756266587725
"1","25","Stratum_8"," [count*km2/km2]",6667.29818385607,3135.95476807608,0.519514457864544
"1","26","Stratum_8"," [count*km2/km2]",5598.13498673792,2518.81245967165,0.497812919692726
"1","27","Stratum_8"," [count*km2/km2]",6965.47442041042,3106.99599139088,0.486263882633659
"1","28","Stratum_8"," [count*km2/km2]",5115.81193809027,2424.96957443944,0.5252819433165
