"Year","Season","Stratum","Dist_Mean","Dist_Med","Dist_Q5","Dist_Q95"
1991,"Fall","Nantucket",214.228539676131,214.911363393376,302.689483495185,149.110439713351
1991,"Fall","Sable",468.585229077145,455.875910982666,345.758366582951,594.255807200087
1991,"Spring","BOF",58.8324243387717,70.7634961229582,20.518427502852,124.091038152498
1991,"Spring","Browns",144.861519520869,140.464226086021,33.900025978627,236.075675662858
1991,"Spring","CapeBreton",626.45410179131,614.704878941756,545.828152012872,728.363527612265
1991,"Spring","CapeCod",173.790901659604,169.812156129019,258.151371935977,132.612145033805
1991,"Spring","EGOM",67.0530116591437,71.594857380937,119.937936333109,17.0328392097751
1991,"Spring","GBTail",1345.48285382293,1378.89549748203,1198.3041396043,1450.89883042172
1991,"Spring","Georges",24.2583491827896,41.409921885479,89.1826730831882,98.6469726586694
1991,"Spring","GrandBanks",1112.96485654481,1117.52387040469,1011.03309087927,1209.64496981466
1991,"Spring","Gully",675.480695277093,673.893257505158,520.60819711535,790.801541552456
1991,"Spring","HaliChan",947.296667044461,929.020322740674,858.626854753947,1035.84160938982
1991,"Spring","Nantucket",221.639555928384,217.350133355337,305.227506939129,150.602344367968
1991,"Spring","Sable",465.527470211604,456.265899041113,344.148616428852,583.627373494639
1991,"Summer","BOF",58.7396618504331,70.7634961229582,22.0911765695033,124.794938010584
1991,"Summer","Browns",142.703348225979,140.464226086021,34.3589056935776,235.105260305072
1991,"Summer","CapeBreton",628.613951690529,621.969593533811,545.863329952374,731.923056237522
1991,"Summer","CapeCod",176.295529255726,182.74994183318,259.0448892887,133.1928683849
1991,"Summer","EGOM",69.6833969716169,78.3415267640854,120.401069615827,17.5015169411351
1991,"Summer","GBTail",1345.36792461141,1354.87009810832,1198.29686409631,1450.76183882154
1991,"Summer","Georges",31.5664786727722,42.3500034415901,90.8675687182568,98.3335419991327
1991,"Summer","GrandBanks",1119.77937558257,1124.54889368651,1010.00767037233,1224.09245078736
1991,"Summer","Gully",654.878516355296,672.768882339716,542.870244097841,780.186298535751
1991,"Summer","HaliChan",950.170713913287,942.754428502309,852.131943866804,1048.23308728682
1991,"Summer","Nantucket",230.456387340334,235.200773779609,325.009786407862,150.486582311451
1991,"Summer","Sable",466.369288117494,454.829718196498,344.734839921557,593.987945340333
1992,"Fall","BOF",55.6135711581598,70.7634961229582,20.7741766623135,123.832601266012
1992,"Fall","Browns",146.503552528537,141.697090725834,36.8100157278125,235.086007279399
1992,"Fall","CapeBreton",624.358104352326,619.778051839126,545.826693992841,720.868693323986
1992,"Fall","CapeCod",175.556689838064,178.95901516392,258.815959280952,133.250546432374
1992,"Fall","EGOM",72.4072078734805,78.3415267640854,121.701257673644,18.3077789445373
1992,"Fall","GBTail",1322.60919300249,1325.84901170006,1197.76588965575,1447.54951110427
1992,"Fall","Georges",29.5050074061512,42.3500034415901,87.6823752726033,99.1409543020278
1992,"Fall","GrandBanks",1125.5859565428,1120.23581121682,1010.51064720406,1227.37132978353
1992,"Fall","Gully",650.178249797856,672.316683108967,520.720084087649,790.500802527739
1992,"Fall","HaliChan",938.423865806141,942.626900587633,862.149645858654,1011.80624649613
1992,"Fall","Nantucket",223.230083383257,214.911363393376,316.539102185315,149.482803760222
1992,"Fall","Sable",466.129201073039,454.829718196498,346.605934756925,594.125866287408
1992,"Spring","BOF",55.8109329720406,70.7634961229582,20.3971358105186,124.377644589385
1992,"Spring","Browns",145.431497276727,141.697090725834,34.915354705346,235.865616753654
1992,"Spring","CapeBreton",627.64196981779,614.704878941756,545.856364810984,731.95380138954
1992,"Spring","CapeCod",175.356744838822,182.74994183318,258.38425156323,131.107896517355
1992,"Spring","EGOM",70.3964707876331,77.3316203057682,121.030806995948,17.8537448486283
1992,"Spring","GBTail",1320.48246128598,1323.05915298671,1198.411571919,1430.62355217947
1992,"Spring","Georges",29.8771330356197,42.3500034415901,93.2526010585986,98.7155139280948
1992,"Spring","GrandBanks",1116.5186616864,1104.30448042104,1009.23029994122,1223.91734566111
1992,"Spring","Gully",645.774276827059,658.853193259314,520.908163037007,768.461510697561
1992,"Spring","HaliChan",950.441547030273,929.153399223863,858.965711661013,1052.35845534833
1992,"Spring","Nantucket",228.623888124979,230.302115655911,317.575162022705,149.889860719826
1992,"Spring","Sable",471.203226585382,467.140422089749,344.804701621668,591.433811953907
1992,"Summer","BOF",52.8603841001609,69.1131657577594,21.3797861661331,108.337705614648
1992,"Summer","Browns",149.811049825794,144.025929505074,34.4161128364839,237.346589125747
1992,"Summer","CapeBreton",630.356916619982,620.321293671129,545.919244338776,731.991929773221
1992,"Summer","CapeCod",176.262467551449,182.74994183318,259.166458416769,133.451662267077
1992,"Summer","EGOM",70.8729160638989,78.3415267640854,120.239436098905,18.1473596822926
1992,"Summer","GBTail",1343.47112719417,1352.75379408868,1198.3234101699,1450.38897008418
1992,"Summer","Georges",23.8745791052242,41.409921885479,97.4056883704801,98.93638815711
1992,"Summer","GrandBanks",1093.14484873627,1090.74450599353,1009.52052708269,1209.07955674157
1992,"Summer","Gully",660.549718542233,672.768882339716,520.842900661577,790.872851849711
1992,"Summer","HaliChan",953.29229641412,949.57711507666,859.058605851839,1056.80997125913
1992,"Summer","Nantucket",230.559930021602,235.200773779609,324.892136467722,150.673777186055
1992,"Summer","Sable",458.946028711232,437.998926054172,346.8142102106,593.170528582656
1993,"Fall","BOF",55.3171730643203,59.2772274604357,20.1200314115374,124.115237369568
1993,"Fall","Browns",146.884571398462,141.274384470058,37.6425279107901,233.568776111706
1993,"Fall","CapeBreton",624.436598858221,613.382944745767,545.824274824644,720.610152780526
1993,"Fall","CapeCod",176.657254768513,182.707467306403,259.137248761728,134.967099161284
1993,"Fall","EGOM",68.3458577846392,74.9557208119353,119.071358336594,17.7918579820395
1993,"Fall","GBTail",1337.48014370112,1351.48467475793,1197.93195574629,1451.46519550198
1993,"Fall","Georges",28.2974967271125,41.409921885479,91.6401513661835,98.811765230941
1993,"Fall","GrandBanks",1122.23886133273,1118.65355189713,1009.68774966327,1225.39983132898
1993,"Fall","Gully",644.986918718608,672.316683108967,520.685406633486,789.579464798217
1993,"Fall","HaliChan",949.849373519163,929.042162692843,858.723107257878,1052.64501398484
1993,"Fall","Nantucket",225.939947014526,232.590318444163,316.802115026146,150.177436629409
1993,"Fall","Sable",466.263982862817,455.065261751781,346.180755223625,594.189701180185
1993,"Spring","BOF",55.210746383004,59.2772274604357,20.4914445085922,124.816111647195
1993,"Spring","Browns",145.588061435438,138.800561704394,36.4148268794154,234.901487944139
1993,"Spring","CapeBreton",623.861382694571,620.065147765671,545.971186900421,731.966322833481
1993,"Spring","CapeCod",172.112584754137,169.817958392697,251.939720212523,132.957370042283
1993,"Spring","EGOM",76.0202795884174,77.3316203057682,122.455369902513,18.0648671594244
1993,"Spring","GBTail",1315.0959969921,1323.26316505205,1197.76588965575,1426.52918026702
1993,"Spring","Georges",34.1475617322576,50.1593225696908,92.621607332352,99.1935774472974
1993,"Spring","GrandBanks",1129.53492219677,1139.27335841619,1016.76971283712,1227.32854359253
1993,"Spring","Gully",660.333235273439,672.768882339716,541.421478619728,789.684935347464
1993,"Spring","HaliChan",940.931643411482,942.638493355192,859.017334945078,1039.13489175872
1993,"Spring","Nantucket",227.406273931061,230.302115655911,323.653508629148,148.899077326472
1993,"Spring","Sable",457.736597117741,437.998926054172,344.769544333659,593.575900448638
1993,"Summer","BOF",53.6930585514692,57.709782261029,20.3185021894162,123.482620970387
1993,"Summer","Browns",145.942578780829,138.590770058813,42.5572604976507,232.298940330196
1993,"Summer","CapeBreton",631.918153099669,637.423138579445,545.895062530233,731.984922799488
1993,"Summer","CapeCod",176.772677849536,182.74994183318,259.294070334426,134.007156675368
1993,"Summer","EGOM",69.3232397257408,78.3415267640854,119.849648333197,17.6351743809824
1993,"Summer","GBTail",1323.91728493908,1324.72632744368,1198.20911444645,1443.22320885764
1993,"Summer","Georges",29.4308992178309,42.3500034415901,94.2303904586437,98.4378810335563
1993,"Summer","GrandBanks",1118.27729824107,1105.10064950317,1007.99222467481,1227.46937212332
1993,"Summer","Gully",654.959047069124,672.768882339716,545.813257305943,756.191122341089
1993,"Summer","HaliChan",954.10299836978,942.767571272609,856.961089912856,1068.35394796121
1993,"Summer","Nantucket",232.227661189233,235.200773779609,324.856540381503,150.533830972197
1993,"Summer","Sable",457.879109527048,439.057846088364,345.829306789989,586.574012753866
1994,"Fall","BOF",58.1724862422787,70.7634961229582,20.597068284875,123.404135042737
1994,"Fall","Browns",146.836148303853,140.464226086021,37.4842120612092,234.472575855513
1994,"Fall","CapeBreton",625.936193252145,614.508974779723,545.825830394289,719.742614179375
1994,"Fall","CapeCod",177.106690242539,182.741712691077,258.76846974015,135.387950319597
1994,"Fall","EGOM",69.041051888085,78.3415267640854,120.757609815718,17.2170967552459
1994,"Fall","GBTail",1337.88849149909,1351.48467475793,1198.10560977458,1450.08300656723
1994,"Fall","Georges",35.8553586172982,42.3500034415901,83.7262893392692,98.9775289198909
1994,"Fall","GrandBanks",1115.91899056046,1104.71773876026,1010.70344202272,1218.89442899539
1994,"Fall","Gully",639.686650956387,658.267415560484,520.601149513868,789.446256254407
1994,"Fall","HaliChan",952.852935424981,949.094880193457,859.009544155476,1057.92765958103
1994,"Fall","Nantucket",215.670812715387,214.911363393376,294.769099393811,150.920276778233
1994,"Fall","Sable",466.137864283772,455.234988554702,346.324928261502,594.413993160879
1994,"Spring","BOF",56.7198132995403,70.7634961229582,20.6882505068429,124.372122607691
1994,"Spring","Browns",146.944178677432,143.106190666938,37.2088917206907,234.734589190766
1994,"Spring","CapeBreton",628.470310846052,615.437161285119,545.915393852943,731.908546397602
1994,"Spring","CapeCod",176.325214449429,182.74994183318,259.096685715684,134.272604623351
1994,"Spring","EGOM",69.9937269117846,78.3415267640854,121.491828120304,17.1892493727785
1994,"Spring","GBTail",1329.7119183443,1337.14083031354,1197.86772273171,1449.41957695289
1994,"Spring","Georges",30.4152757503151,42.3500034415901,87.102239055448,99.0772541620396
1994,"Spring","GrandBanks",1118.0482298624,1117.52387040469,1004.30094438465,1224.4308203176
1994,"Spring","Gully",640.245094572203,636.877937968836,520.566145552933,790.617281696724
1994,"Spring","HaliChan",950.970309005597,936.343301564535,845.882892200644,1079.44313100751
1994,"Spring","Nantucket",221.392301675686,214.911363393376,305.977299514647,149.91666606251
1994,"Spring","Sable",460.451489895874,450.812910189491,345.253457857176,594.040771584589
1994,"Summer","BOF",59.8994382798109,73.1543570988687,23.8255019522242,102.369488799571
1994,"Summer","Browns",145.595164483324,141.697090725834,34.500962153413,235.437540019734
1994,"Summer","CapeBreton",634.017363536325,637.236845318344,545.883425939322,732.016068243225
1994,"Summer","CapeCod",177.136727835631,182.707467306403,259.278582977195,134.816986751175
1994,"Summer","EGOM",69.1402917659461,78.3415267640854,120.337634006555,17.2963517037314
1994,"Summer","GBTail",1341.96397201683,1352.51873103474,1198.32192278979,1450.01455791285
1994,"Summer","Georges",23.2252675096265,41.409921885479,96.6302506842963,99.2648682695554
1994,"Summer","GrandBanks",1107.74178612473,1104.0507188032,1006.27423736521,1197.22120518578
1994,"Summer","Gully",646.567734171886,658.853193259314,520.552948079976,788.955447345366
1994,"Summer","HaliChan",956.073808197497,949.468911420558,859.058575900258,1064.89303353296
1994,"Summer","Nantucket",233.514022699107,235.200773779609,326.95395845046,150.963212538313
1994,"Summer","Sable",463.820383822362,453.263685322581,347.580560868463,592.911065569512
1995,"Fall","BOF",55.3492950711454,59.2772274604357,20.7104838219773,124.201083471083
1995,"Fall","Browns",145.941748354045,140.464226086021,36.0767651377487,234.773328333471
1995,"Fall","CapeBreton",625.501380810032,614.508974779723,545.818240421654,713.262328190474
1995,"Fall","CapeCod",177.484461440011,182.741712691077,258.935216505552,138.076242956799
1995,"Fall","EGOM",70.223900828441,78.3415267640854,121.299153386444,17.6795461477035
1995,"Fall","GBTail",1346.92673952861,1361.58879000283,1198.17824085654,1450.13493377984
1995,"Fall","Georges",36.2812140996005,42.3500034415901,84.3817643834333,99.3305404528032
1995,"Fall","GrandBanks",1112.74701949281,1104.0507188032,1005.62164014931,1221.39883239103
1995,"Fall","Gully",653.759670126615,672.316683108967,520.849339721902,789.998125231741
1995,"Fall","HaliChan",951.13426937961,929.153399223863,859.091897307292,1060.21699064554
1995,"Fall","Nantucket",220.647250516451,214.911363393376,303.634666108953,151.53998651838
1995,"Fall","Sable",467.709373311116,455.875910982666,347.114528009301,594.304369636758
1995,"Spring","BOF",55.0416136340423,59.2772274604357,20.7608456618448,124.879965320215
1995,"Spring","Browns",145.835482249631,140.464226086021,37.2729028283215,234.333703973899
1995,"Spring","CapeBreton",632.993714562255,631.623693039218,545.8913863199,728.88986952347
1995,"Spring","CapeCod",175.056002327045,178.954793128239,255.054199185543,135.472175232902
1995,"Spring","EGOM",73.1879968928973,77.3316203057682,123.006526896359,17.8308084318109
1995,"Spring","GBTail",1334.86115311119,1330.3836495332,1197.88448333578,1450.92400086177
1995,"Spring","Georges",31.3339118160974,42.3500034415901,88.6573591579547,99.0893257393378
1995,"Spring","GrandBanks",1125.29172239686,1119.7966283251,1011.18679611138,1225.78454933403
1995,"Spring","Gully",617.947708129471,590.505639344219,520.355991579255,756.481819860219
1995,"Spring","HaliChan",950.612124353397,936.23980184677,848.344504194732,1064.44187120134
1995,"Spring","Nantucket",245.027911316364,259.272975684056,324.052713650134,155.083631368188
1995,"Spring","Sable",479.929149434864,487.927934164004,349.072523912349,591.807330176339
1995,"Summer","BOF",56.452619807479,70.7634961229582,20.8824780071707,123.323171939603
1995,"Summer","Browns",144.278362370111,137.737787772247,39.1271707695788,232.426592762243
1995,"Summer","CapeBreton",635.339009574602,632.937122650414,545.898524372153,731.900921364937
1995,"Summer","CapeCod",177.598421385283,182.707467306403,259.432514600442,135.603876368148
1995,"Summer","EGOM",70.0849023568888,78.3415267640854,120.820978375593,17.611029899535
1995,"Summer","GBTail",1296.34199795414,1298.37451693035,1197.76588965575,1422.17514337356
1995,"Summer","Georges",37.3501508586202,52.355526993144,86.5908414895332,97.9132978118664
1995,"Summer","GrandBanks",1115.2407296852,1105.10064950317,1006.31393572954,1221.18171205341
1995,"Summer","Gully",673.238425077985,672.768882339716,548.837695295212,790.630731299166
1995,"Summer","HaliChan",952.657981421786,949.308137146122,859.160402593384,1058.06063266399
1995,"Summer","Nantucket",236.002505146252,235.200773779609,326.539645007366,152.493046295426
1995,"Summer","Sable",457.479896628338,437.305398221623,345.466953735856,591.214261166795
1996,"Fall","BOF",55.6476687502681,70.7634961229582,19.7367715198324,124.122031544247
1996,"Fall","Browns",150.526373096747,154.329241308551,43.8713715387543,233.240737936336
1996,"Fall","CapeBreton",625.285640047465,614.508974779723,545.801467898811,718.19478843846
1996,"Fall","CapeCod",177.526757265109,182.741712691077,258.656854795703,138.611557827609
1996,"Fall","EGOM",68.8943964395774,78.3415267640854,120.241134422739,16.6684606631096
1996,"Fall","GBTail",1356.45373389274,1381.37808020774,1198.69540900678,1451.78136739758
1996,"Fall","Georges",32.1597364743519,42.3500034415901,89.0577815383171,98.9109762652072
1996,"Fall","GrandBanks",1139.879849096,1149.84506570841,1015.63050114646,1232.73516304817
1996,"Fall","Gully",654.207212093094,672.316683108967,520.859732050802,790.579799922863
1996,"Fall","HaliChan",941.000153920099,942.754428502309,854.052675410377,1032.24882691891
1996,"Fall","Nantucket",230.141573219727,232.937134628622,323.799293394531,150.145508910399
1996,"Fall","Sable",463.183680092004,454.017018518547,346.275826173938,593.646453695022
1996,"Spring","BOF",55.7594309043883,69.1131657577594,19.64116081435,124.587321598822
1996,"Spring","Browns",143.668795436117,141.697090725834,31.9387798011785,235.958502680758
1996,"Spring","CapeBreton",626.967697977129,621.247694485497,545.895250571641,730.407285392132
1996,"Spring","CapeCod",177.593500344639,182.741712691077,257.980771522618,135.953447693429
1996,"Spring","EGOM",66.2466807520655,65.4408268536518,121.367139859653,15.4445830490319
1996,"Spring","GBTail",1345.80851293257,1357.01090549725,1198.11345276745,1451.06476267107
1996,"Spring","Georges",37.944735356107,50.1593225696908,85.0255658156414,99.2135850600933
1996,"Spring","GrandBanks",1106.04842246754,1103.36639699984,1004.56348399759,1210.18464363959
1996,"Spring","Gully",653.310567726831,672.316683108967,520.80978604755,789.512354954659
1996,"Spring","HaliChan",945.415562896184,936.343301564535,847.967105143735,1059.4028242762
1996,"Spring","Nantucket",231.573081689871,232.937134628622,324.455923263075,149.69379926197
1996,"Spring","Sable",459.687460873906,449.932958113849,345.410800186295,592.050439748507
1996,"Summer","BOF",52.2938227714745,55.1117052571816,19.1929593367208,124.961015966316
1996,"Summer","Browns",150.184348095434,158.505282694075,38.026985330689,233.457717566266
1996,"Summer","CapeBreton",630.96900928671,616.87607483106,545.89740608375,732.018504803951
1996,"Summer","CapeCod",178.029539309426,186.5713829961,259.21005653599,137.089845512829
1996,"Summer","EGOM",68.9980980643123,78.3415267640854,120.068648571774,17.0936282547323
1996,"Summer","GBTail",1306.50295623386,1298.59775762736,1197.76588965575,1443.39928865435
1996,"Summer","Georges",28.9560578740427,42.3500034415901,91.9714411676838,98.7669458886352
1996,"Summer","GrandBanks",1101.45243156317,1081.92949329267,1012.90580424385,1210.30535181464
1996,"Summer","Gully",653.284809554027,672.768882339716,520.724621793385,789.544546219613
1996,"Summer","HaliChan",954.051470801887,949.308137146122,859.074001849897,1064.8912813797
1996,"Summer","Nantucket",232.043330560212,235.200773779609,327.891658807141,150.975060568043
1996,"Summer","Sable",455.969358689063,438.213100122128,346.118346658323,581.423458060449
1997,"Fall","BOF",55.8559750568388,70.7634961229582,19.6645517487717,123.229244667277
1997,"Fall","Browns",148.13095182227,143.106190666938,41.0410465248318,233.586395138746
1997,"Fall","CapeBreton",624.013944513669,614.508974779723,545.794854059177,709.15198200106
1997,"Fall","CapeCod",182.252903623833,187.262917153339,247.088994695435,143.303800274027
1997,"Fall","EGOM",71.5550733568874,78.3415267640854,122.142576000158,17.1246752309172
1997,"Fall","GBTail",1363.21718036659,1386.54677482622,1199.22352621841,1449.41192554757
1997,"Fall","Georges",32.6171294784844,42.3500034415901,88.2982113239143,99.5534393722417
1997,"Fall","GrandBanks",1108.14889645443,1104.0507188032,1006.44508534182,1210.29932954862
1997,"Fall","Gully",648.408370728315,672.316683108967,520.749621118169,790.557580681891
1997,"Fall","HaliChan",953.859611163492,949.308137146122,859.021860172854,1064.75381928614
1997,"Fall","Nantucket",227.718667662977,230.302115655911,323.628746156549,149.849807717391
1997,"Fall","Sable",461.785237445688,454.017018518547,345.807944620549,593.286810590212
1997,"Spring","BOF",52.7725172887276,55.1117052571816,18.8031812620074,120.377800300905
1997,"Spring","Browns",148.737007832069,143.106190666938,38.523439035153,234.425939661582
1997,"Spring","CapeBreton",626.305968465668,615.437161285119,545.873485706663,709.165222359837
1997,"Spring","CapeCod",173.106913177324,169.817958392697,255.149354504499,136.476957254141
1997,"Spring","EGOM",65.790919423084,54.1026206343428,120.455708129755,15.7466653050057
1997,"Spring","GBTail",1328.07430520535,1326.73625185774,1197.78982417235,1431.31618158853
1997,"Spring","Georges",35.5983338585316,47.4008979991169,87.3807987976019,99.4248592596797
1997,"Spring","GrandBanks",1105.26387921119,1103.0131440289,1001.9410836249,1210.50195420428
1997,"Spring","Gully",669.327206121559,672.316683108967,551.943010141283,790.682225831222
1997,"Spring","HaliChan",958.731383268862,936.557919236784,858.972680143333,1077.31750828348
1997,"Spring","Nantucket",232.963752379764,235.200773779609,318.598032058249,150.138092154269
1997,"Spring","Sable",456.084073769307,448.478328250607,346.325403406355,584.620411194552
1997,"Summer","BOF",58.4943385102627,70.7634961229582,22.7892060152105,100.427804683772
1997,"Summer","Browns",143.782160240741,153.952520126106,35.9552311637242,232.575730329886
1997,"Summer","CapeBreton",629.166774716319,615.965582087437,545.850051777542,723.400489841196
1997,"Summer","CapeCod",179.512252391798,187.262917153339,258.33842823803,142.388470855169
1997,"Summer","EGOM",69.8043197585452,78.3415267640854,120.867497845877,17.2397043351776
1997,"Summer","GBTail",1345.58050536592,1354.6359440052,1198.67728382849,1451.10154003257
1997,"Summer","Georges",32.0908552349389,42.3500034415901,89.9586014296186,98.6194227098137
1997,"Summer","GrandBanks",1110.0723866135,1104.4034735742,1005.69394290484,1210.62407587578
1997,"Summer","Gully",648.9940757335,658.853193259314,520.800288794759,790.620968885234
1997,"Summer","HaliChan",959.461979920138,949.308398642952,880.411620481803,1067.01661843906
1997,"Summer","Nantucket",231.86638697112,235.200773779609,326.350174048271,150.843403826312
1997,"Summer","Sable",450.574761377161,435.269120670972,345.978924809463,577.04929709448
1998,"Fall","BOF",57.2062530411548,69.1131657577594,19.308105110068,123.542820473236
1998,"Fall","Browns",145.256365317273,141.697090725834,38.6456118745614,234.230216528447
1998,"Fall","CapeBreton",623.082602181388,613.9638786987,545.794372558076,709.131628642427
1998,"Fall","CapeCod",176.698909399127,183.455010536765,257.85529496691,140.762170592735
1998,"Fall","EGOM",69.972667933315,78.3415267640854,119.848854447958,17.1630054415458
1998,"Fall","GBTail",1351.67073008121,1381.07134552345,1198.59002498384,1450.16719298527
1998,"Fall","Georges",38.3021010538015,50.1593225696908,83.571037548783,98.9462024315802
1998,"Fall","GrandBanks",1115.68238746679,1105.10064950317,1002.47755254259,1221.65799399353
1998,"Fall","Gully",650.973549537048,672.316683108967,520.839589713286,789.48600911843
1998,"Fall","HaliChan",944.062807120209,915.627184742031,858.985660213687,1031.74345274016
1998,"Fall","Nantucket",227.727513228849,232.590318444163,319.613020214174,150.895747546509
1998,"Fall","Sable",466.362355640869,455.065261751781,345.840403592365,594.418440643083
1998,"Spring","BOF",54.2797817036221,54.718938480003,19.4448872343889,124.061369731854
1998,"Spring","Browns",144.01706445614,141.697090725834,37.0479238059248,234.643604937615
1998,"Spring","CapeBreton",623.547441509687,615.018844127378,545.749185779678,709.118384371136
1998,"Spring","CapeCod",176.282206811474,183.455010536765,254.310088127901,139.880182094806
1998,"Spring","EGOM",70.0336950775119,78.3415267640854,122.162009331163,16.3477175412233
1998,"Spring","GBTail",1334.75915187651,1352.75379408868,1198.12127348208,1432.18531897141
1998,"Spring","Georges",33.4774130764798,42.3500034415901,87.414702198194,100.377972913204
1998,"Spring","GrandBanks",1112.20818224331,1104.71773876026,1002.36705753755,1212.1409764467
1998,"Spring","Gully",655.449385765495,672.316683108967,521.805077501512,790.723601993284
1998,"Spring","HaliChan",953.590784128271,928.743753790179,853.94975448681,1067.95226375327
1998,"Spring","Nantucket",228.043406634233,232.590318444163,326.746809656158,150.277244574805
1998,"Spring","Sable",455.897497248408,448.992608814508,343.949907645409,591.897819080897
1998,"Summer","BOF",59.1890283649405,69.1131657577594,20.0559645353165,110.715768279452
1998,"Summer","Browns",136.625796610002,137.229198832112,38.2911225063784,231.765796811918
1998,"Summer","CapeBreton",629.916093152737,616.87607483106,545.861330783716,720.657279554357
1998,"Summer","CapeCod",178.99426489337,187.262917153339,258.449264305838,142.935206563468
1998,"Summer","EGOM",69.7583955836212,78.3415267640854,120.248643306997,17.2335580106936
1998,"Summer","GBTail",1344.17396335397,1363.80425315565,1198.44157583348,1448.63787068807
1998,"Summer","Georges",31.5963975134888,42.3500034415901,87.8015501851596,99.0974914957042
1998,"Summer","GrandBanks",1127.77061302401,1119.7966283251,1012.89125841895,1232.90064672803
1998,"Summer","Gully",655.727485447085,672.316683108967,541.11823973239,768.289326366057
1998,"Summer","HaliChan",945.448555599285,949.366257880905,859.156728069058,1031.56963185536
1998,"Summer","Nantucket",229.027160301379,232.590318444163,326.791233161148,151.541501035368
1998,"Summer","Sable",457.779904893468,452.210857555846,345.091731860446,587.183449213603
1999,"Fall","BOF",55.2150804557077,59.2772274604357,20.5873077560222,124.88182021958
1999,"Fall","Browns",142.06537208582,139.681805542004,33.4072671201065,234.952322608381
1999,"Fall","CapeBreton",623.063105803023,613.9638786987,545.78857308816,709.128051258995
1999,"Fall","CapeCod",177.925591161279,182.741712691077,258.547404313675,140.402686162207
1999,"Fall","EGOM",69.8738270385297,78.3415267640854,121.302962882187,17.4638997771507
1999,"Fall","GBTail",1349.99687851946,1379.56647717499,1198.55433583004,1451.11108785915
1999,"Fall","Georges",39.0678893336364,42.3500034415901,73.528052803778,99.4161236895605
1999,"Fall","GrandBanks",1114.36963084925,1105.10064950317,1004.67955795336,1218.28325646102
1999,"Fall","Gully",647.985031086809,672.316683108967,520.766299944131,790.577938742183
1999,"Fall","HaliChan",958.911164671413,949.308398642952,880.407140100245,1068.8482255954
1999,"Fall","Nantucket",215.845869058228,212.423925902882,304.217496768104,150.612215122703
1999,"Fall","Sable",473.757398117707,469.27950115522,346.690472587194,594.685217369218
1999,"Spring","BOF",54.8650850492119,54.718938480003,17.4541885258697,124.94384161558
1999,"Spring","Browns",144.831662784379,144.671353425664,37.8023925222462,235.959688238326
1999,"Spring","CapeBreton",625.177583813207,615.241576441477,545.840350934549,709.127199574921
1999,"Spring","CapeCod",176.675083465218,182.741712691077,258.280710100179,139.513759129989
1999,"Spring","EGOM",67.4180266704427,74.9557208119353,120.556974215826,15.7847930896944
1999,"Spring","GBTail",1342.27805363961,1352.51873103474,1198.34257818031,1450.57282351885
1999,"Spring","Georges",30.8288436370925,42.3500034415901,87.2923098071807,99.6238884762196
1999,"Spring","GrandBanks",1109.05523857662,1103.36639699984,1001.98562034085,1215.48660551749
1999,"Spring","Gully",666.947188213909,692.957832252958,549.394932582392,768.462048722925
1999,"Spring","HaliChan",956.536738923129,949.042852135273,858.790137143181,1066.88553992564
1999,"Spring","Nantucket",224.367858689783,217.350133355337,322.647277040026,151.07840155898
1999,"Spring","Sable",476.435236738767,469.27950115522,345.706079320879,594.799135325771
1999,"Summer","BOF",53.3491679861777,57.709782261029,19.6499742365726,124.916580554057
1999,"Summer","Browns",147.276304954289,139.681805542004,46.8540209876388,235.017512353325
1999,"Summer","CapeBreton",626.818082117261,614.704878941756,545.859439608003,730.231348459655
1999,"Summer","CapeCod",178.506395740564,186.5713829961,258.899357076245,141.088436040552
1999,"Summer","EGOM",69.2524134995753,78.3415267640854,120.44221298298,16.9339478942483
1999,"Summer","GBTail",1332.42702341818,1326.35248428145,1197.88066570655,1451.65690214456
1999,"Summer","Georges",32.7604529015472,42.3500034415901,86.9607124343146,99.3672285729896
1999,"Summer","GrandBanks",1142.52111971501,1155.78715575901,1023.81147592555,1232.66195643959
1999,"Summer","Gully",662.400921868571,672.768882339716,540.939189463253,790.758633596498
1999,"Summer","HaliChan",946.311090719271,949.468911420558,859.07828815687,1028.07957305523
1999,"Summer","Nantucket",227.550964575114,227.887822396806,325.18599560028,151.563342164633
1999,"Summer","Sable",461.684517833376,451.89091350274,344.477238314784,594.254772723803
2000,"Fall","BOF",55.3931102572415,59.2772274604357,20.7027882613258,124.819240212088
2000,"Fall","Browns",145.485398846885,144.671353425664,47.0124027705275,235.370143314663
2000,"Fall","CapeBreton",622.963283928655,614.508974779723,545.776647101547,709.105897134651
2000,"Fall","CapeCod",177.746721745561,183.455010536765,258.048252892524,142.586875735313
2000,"Fall","EGOM",75.1279386276055,77.3316203057682,123.154181630268,18.3424156270705
2000,"Fall","GBTail",1346.16501521303,1355.09415000466,1198.6249035818,1451.60477969189
2000,"Fall","Georges",33.876875286315,42.3500034415901,84.5738770589643,100.021368456593
2000,"Fall","GrandBanks",1113.22596288983,1104.4034735742,1004.39941187617,1219.56235413637
2000,"Fall","Gully",643.344160115755,671.7446158087,520.615308477241,790.575341804509
2000,"Fall","HaliChan",953.489680904716,949.258023508145,859.049937340671,1070.68944825832
2000,"Fall","Nantucket",206.657262221589,209.142812261701,291.36552470477,149.869334700722
2000,"Fall","Sable",467.567693308873,456.103727087054,347.040621993164,594.40883547652
